bac504d0-9a77-494c-8d26-818c145f4ed0,Opal Baldwin,58525b55-cd3e-43d0-b6f9-5a93c00a947a,259 Woodland Lane,38066199323,female,2012-09-07,current,opalbaldwin@school.com,opal_baldwin2012,12345678
919d4ff2-3d55-44b5-8bf3-87c53b3462b0,Salvador West,58525b55-cd3e-43d0-b6f9-5a93c00a947a,"Brainerd, MN 56401",38066199324,male,2012-08-20,current,salvadorwest@school.com,salvador_west2012,12345678
625c4357-bfac-400d-b13f-5000a8f4c382,Beverly Parsons,58525b55-cd3e-43d0-b6f9-5a93c00a947a,79 Annadale Drive,38066199325,female,2012-08-02,current,beverlyparsons@school.com,beverly_parsons2012,12345678
85fc53b9-3d46-42f8-a608-33131e98dbcf,Elsie Mitchell,58525b55-cd3e-43d0-b6f9-5a93c00a947a,"Opa Locka, FL 33054",38066199326,male,2012-07-15,current,elsiemitchell@school.com,elsie_mitchell2012,12345678
d31de237-0907-4874-82a5-40e498448e19,Tonya Robbins,58525b55-cd3e-43d0-b6f9-5a93c00a947a,602 Spruce Street,38066199327,female,2012-06-27,current,tonyarobbins@school.com,tonya_robbins2012,12345678
8ebafe63-90a5-4da9-a86d-3d999ecc2840,Timothy Armstrong,58525b55-cd3e-43d0-b6f9-5a93c00a947a,"Malvern, PA 19355",38066199328,male,2012-06-09,current,timothyarmstrong@school.com,timothy_armstrong2012,12345678
47601379-5f6b-4080-bae5-ea937f4850c9,Percy Mendoza,42a952c1-4c75-48af-aeea-41982f31603e,9674 Brickyard St.,38066199329,female,2012-05-22,current,percymendoza@school.com,percy_mendoza2012,12345678
4b34c733-8436-4123-abcf-c07f13038904,Roosevelt Morgan,42a952c1-4c75-48af-aeea-41982f31603e,"Farmingdale, NY 11735",38066199330,male,2012-05-04,current,rooseveltmorgan@school.com,roosevelt_morgan2012,12345678
130963ea-d2f0-40ec-b77f-f3cc742a39d5,Janis Porter,42a952c1-4c75-48af-aeea-41982f31603e,35 Airport Court,38066199331,female,2012-04-16,current,janisporter@school.com,janis_porter2012,12345678
d0cca4c0-8a8c-4684-84a3-0730fa044119,Geneva Reese,42a952c1-4c75-48af-aeea-41982f31603e,"Saint Joseph, MI 49085",38066199332,male,2012-03-29,current,genevareese@school.com,geneva_reese2012,12345678
4ca4401f-dc1f-47fb-b097-6b09e27652d9,Andres Farmer,42a952c1-4c75-48af-aeea-41982f31603e,7103 E. Bellevue Dr.,38066199333,female,2012-03-11,current,andresfarmer@school.com,andres_farmer2012,12345678
57fbf6c4-998a-421e-bf4f-88fc1289654d,Lauren Torres,42a952c1-4c75-48af-aeea-41982f31603e,"Mableton, GA 30126",38066199334,male,2012-02-22,current,laurentorres@school.com,lauren_torres2012,12345678
e39ad219-fa68-48ba-acfe-5e90b9f3093e,April Bailey,42a952c1-4c75-48af-aeea-41982f31603e,7358 Shady Street,38066199335,female,2012-02-04,current,aprilbailey@school.com,april_bailey2012,12345678
fac7f47d-bc9d-4331-90cb-c46ce322b790,Gail Bryan,42a952c1-4c75-48af-aeea-41982f31603e,"Catonsville, MD 21228",38066199336,male,2012-01-17,current,gailbryan@school.com,gail_bryan2012,12345678
974968d7-d9fa-489f-8de5-0c4dbaf6deee,Ashley Higgins,42a952c1-4c75-48af-aeea-41982f31603e,8 East Durham Drive,38066199337,female,2011-12-30,current,ashleyhiggins@school.com,ashley_higgins2011,12345678
c56e8d80-49a1-41ab-9c8a-d7b59a2151c4,Elijah Lambert,42a952c1-4c75-48af-aeea-41982f31603e,"West New York, NJ 07093",38066199338,male,2011-12-12,current,elijahlambert@school.com,elijah_lambert2011,12345678
4f950118-f427-4915-9047-48d1cd07f517,Bennie Grant,d135f12d-43a9-4ddd-8412-cde74716262f,845 Summerhouse St.,38066199339,female,2011-11-24,current,benniegrant@school.com,bennie_grant2011,12345678
22297ebc-7f4d-4e5f-ad11-291c83c85f74,Louise Green,d135f12d-43a9-4ddd-8412-cde74716262f,"Ballston Spa, NY 12020",38066199340,male,2011-11-06,current,louisegreen@school.com,louise_green2011,12345678
b014412b-3d43-4953-a51d-f76e9d3337ac,Jacqueline Hunter,d135f12d-43a9-4ddd-8412-cde74716262f,151 N. Indian Spring St.,38066199341,female,2011-10-19,current,jacquelinehunter@school.com,jacqueline_hunter2011,12345678
71c8031a-b056-404a-8cc0-4ed73aa95b43,Erica Patterson,d135f12d-43a9-4ddd-8412-cde74716262f,"Fond Du Lac, WI 54935",38066199342,male,2011-10-01,current,ericapatterson@school.com,erica_patterson2011,12345678
dc4366c3-e948-47a8-9ddf-fcd4dd6bf915,Francis Warner,d135f12d-43a9-4ddd-8412-cde74716262f,639 Williams Drive,38066199343,female,2011-09-13,current,franciswarner@school.com,francis_warner2011,12345678
9e948f08-a505-4fdb-95c1-1e266a629251,Jose Christensen,d135f12d-43a9-4ddd-8412-cde74716262f,"Garland, TX 75043",38066199344,male,2011-08-26,current,josechristensen@school.com,jose_christensen2011,12345678
100e3126-f3de-4d28-bbd7-30c0c54387e4,Brett Norton,d135f12d-43a9-4ddd-8412-cde74716262f,89 E. Buttonwood Ave.,38066199345,female,2011-08-08,current,brettnorton@school.com,brett_norton2011,12345678
d999c431-7860-49c9-83f2-66d30a5b40d3,Brenda Lamb,d135f12d-43a9-4ddd-8412-cde74716262f,"Eastlake, OH 44095",38066199346,male,2011-07-21,current,brendalamb@school.com,brenda_lamb2011,12345678
51aff9af-2552-46b4-986e-ccdfc2d3d1f1,Tina Barnes,f8e39bae-bd74-4592-a9ba-4268ba9024a6,8345 Richardson Rd.,38066199347,female,2011-07-03,current,tinabarnes@school.com,tina_barnes2011,12345678
98531326-bc90-4594-8bd8-6eab481622b7,Erin Olson,f8e39bae-bd74-4592-a9ba-4268ba9024a6,"Whitestone, NY 11357",38066199348,male,2011-06-15,current,erinolson@school.com,erin_olson2011,12345678
87c4a86d-ba54-4a04-8bb6-8dbfab4d136b,Shannon Reeves,f8e39bae-bd74-4592-a9ba-4268ba9024a6,44 Rockwell Drive,38066199349,female,2011-05-28,current,shannonreeves@school.com,shannon_reeves2011,12345678
e4191eb7-3078-4b80-b7d1-0b72acc70667,Mary Hodges,f8e39bae-bd74-4592-a9ba-4268ba9024a6,"Nicholasville, KY 40356",38066199350,male,2011-05-10,current,maryhodges@school.com,mary_hodges2011,12345678
2a83346a-21f2-4f8c-8e97-825225c009ed,Josefina Carr,f8e39bae-bd74-4592-a9ba-4268ba9024a6,933 Brandywine Avenue,38066199351,female,2011-04-22,current,josefinacarr@school.com,josefina_carr2011,12345678
17a3f0e6-ef1f-4307-9869-c8678e083346,Madeline Campbell,f8e39bae-bd74-4592-a9ba-4268ba9024a6,"Mason City, IA 50401",38066199352,male,2011-04-04,current,madelinecampbell@school.com,madeline_campbell2011,12345678
4b88fb4a-5d10-48f5-8b6e-a314c2a2abb5,Cora Davidson,f8e39bae-bd74-4592-a9ba-4268ba9024a6,475 Snake Hill Street,38066199353,female,2011-03-17,current,coradavidson@school.com,cora_davidson2011,12345678
80df153e-fa81-4c85-8ee0-0fa4343eeada,Frankie Shelton,f8e39bae-bd74-4592-a9ba-4268ba9024a6,"Lady Lake, FL 32159",38066199354,male,2011-02-27,current,frankieshelton@school.com,frankie_shelton2011,12345678
9d4f47de-fd4e-4e20-bbb5-abf4cf5900a8,Lila Owens,8f3abaef-afd0-4e42-931d-74e50a155173,9612 Warren St.,38066199355,female,2011-02-09,current,lilaowens@school.com,lila_owens2011,12345678
7237806e-bf7a-408f-aa66-70c806b04684,Paula Holloway,8f3abaef-afd0-4e42-931d-74e50a155173,"West Deptford, NJ 08096",38066199356,male,2011-01-22,current,paulaholloway@school.com,paula_holloway2011,12345678
eb744162-e8b8-47ae-bda9-7841f20089b3,Kelli Hansen,8f3abaef-afd0-4e42-931d-74e50a155173,408 N. Oak Ave.,38066199357,female,2011-01-04,current,kellihansen@school.com,kelli_hansen2011,12345678
868d0665-124e-4eca-a8e7-3d8f76b7c506,Wallace Tucker,8f3abaef-afd0-4e42-931d-74e50a155173,"Port Chester, NY 10573",38066199358,male,2010-12-17,current,wallacetucker@school.com,wallace_tucker2010,12345678
1841b47d-6b86-4dc5-8a5f-d538bf95cee4,Gayle Boone,8f3abaef-afd0-4e42-931d-74e50a155173,5 Locust Street,38066199359,female,2010-11-29,current,gayleboone@school.com,gayle_boone2010,12345678
d60bd4ec-a31f-43e7-9b76-b75da3f75054,Bernard Bradley,8f3abaef-afd0-4e42-931d-74e50a155173,"Stratford, CT 06614",38066199360,male,2010-11-11,current,bernardbradley@school.com,bernard_bradley2010,12345678
6eaf151d-3279-451d-8cf2-d763b467c0be,Diana Hawkins,8f3abaef-afd0-4e42-931d-74e50a155173,13 Spruce St.,38066199361,female,2010-10-24,current,dianahawkins@school.com,diana_hawkins2010,12345678
8c8f7801-768e-4007-aafe-ec2fccc82c97,Antoinette Abbott,8f3abaef-afd0-4e42-931d-74e50a155173,"Fairborn, OH 45324",38066199362,male,2010-10-06,current,antoinetteabbott@school.com,antoinette_abbott2010,12345678
4291c82d-3914-406b-9ead-047b785d9ec9,Phil Osborne,8f3abaef-afd0-4e42-931d-74e50a155173,52 N. Arrowhead Ave.,38066199363,female,2010-09-18,current,philosborne@school.com,phil_osborne2010,12345678
403d3e3b-a081-4f27-a495-b99953f4e45c,Guadalupe Mccarthy,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,"Smyrna, GA 30080",38066199364,male,2010-08-31,current,guadalupemccarthy@school.com,guadalupe_mccarthy2010,12345678
0174626f-da14-4d82-a945-18747d901b6c,Earl Phelps,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,37 Oak Meadow Road,38066199365,female,2010-08-13,current,earlphelps@school.com,earl_phelps2010,12345678
e3d50cdf-3e9c-48f5-9d4e-0521c8364d56,Courtney Oliver,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,"Roselle, IL 60172",38066199366,male,2010-07-26,current,courtneyoliver@school.com,courtney_oliver2010,12345678
ad354a76-c628-44cf-8c8f-0fecf942e468,Earnest Thompson,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,9498 N. Maiden Avenue,38066199367,female,2010-07-08,current,earnestthompson@school.com,earnest_thompson2010,12345678
80ac71d7-9b91-470f-a018-e753fd1a80da,Armando Mills,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,"Goodlettsville, TN 37072",38066199368,male,2010-06-20,current,armandomills@school.com,armando_mills2010,12345678
4cad5fdf-a888-4278-8a3b-61b7a65df0fa,Isaac Parks,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,830 Sheffield Drive,38066199369,female,2010-06-02,current,isaacparks@school.com,isaac_parks2010,12345678
82599e6e-bd3d-4ac9-9f58-7afab901323d,Scott Duncan,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,"Maplewood, NJ 07040",38066199370,male,2010-05-15,current,scottduncan@school.com,scott_duncan2010,12345678
e9ac2688-5650-4d9d-989c-17109a347a31,Brandi Moreno,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,1 Vine Street,38066199371,female,2010-04-27,current,brandimoreno@school.com,brandi_moreno2010,12345678
544f3d12-7d4d-452c-bf64-68b32151a00c,Claude Hubbard,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,"Silver Spring, MD 20901",38066199372,male,2010-04-09,current,claudehubbard@school.com,claude_hubbard2010,12345678
bd8b4cb6-95f4-4c26-94e1-6d43a0e3ba27,Micheal Wong,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,95 Proctor Dr.,38066199373,female,2010-03-22,current,michealwong@school.com,micheal_wong2010,12345678
a2e23526-ccb0-4059-b0a1-1b3083b875ea,Albert Hardy,1432cc2d-fca5-4e37-a75c-d370a7ad65fc,"Dearborn, MI 48124",38066199374,male,2010-03-04,current,alberthardy@school.com,albert_hardy2010,12345678
d8a269d0-ea42-48a0-95a5-ca2e12d175ff,Grace Vargas,1e51a00a-fa8c-4e90-9434-692d30b13c99,41 N. George Circle,38066199375,female,2010-02-14,current,gracevargas@school.com,grace_vargas2010,12345678
52cf744d-487a-4de3-a106-764e816f7324,Suzanne Stevens,1e51a00a-fa8c-4e90-9434-692d30b13c99,"Farmington, MI 48331",38066199376,male,2010-01-27,current,suzannestevens@school.com,suzanne_stevens2010,12345678
60f08d79-f7e0-4e44-b2ab-28b3daed3e92,Blanca Morales,1e51a00a-fa8c-4e90-9434-692d30b13c99,992 E. Windfall Street,38066199377,female,2010-01-09,current,blancamorales@school.com,blanca_morales2010,12345678
ac77e781-d28e-481b-99f2-35c22e25509d,Delbert Bell,1e51a00a-fa8c-4e90-9434-692d30b13c99,"Eugene, OR 97402",38066199378,male,2009-12-22,current,delbertbell@school.com,delbert_bell2009,12345678
e6ba1157-a9e8-4f15-841c-144fa649cc7e,Roberta Roy,1e51a00a-fa8c-4e90-9434-692d30b13c99,9320 Randall Mill Avenue,38066199379,female,2009-12-04,current,robertaroy@school.com,roberta_roy2009,12345678
c808d6bb-0d87-458d-9b67-378fbaab7844,Moses Warner,1e51a00a-fa8c-4e90-9434-692d30b13c99,"Mooresville, NC 28115",38066199380,male,2009-11-16,current,moseswarner@school.com,moses_warner2009,12345678
ffd62fdc-c2a5-4f17-9939-fc8f730d198e,Lydia Huff,1e51a00a-fa8c-4e90-9434-692d30b13c99,72B King Road,38066199381,female,2009-10-29,current,lydiahuff@school.com,lydia_huff2009,12345678
656f8742-eaa8-4db1-aceb-b400c7dd2888,Leo Reeves,1e51a00a-fa8c-4e90-9434-692d30b13c99,"Greenfield, IN 46140",38066199382,male,2009-10-11,current,leoreeves@school.com,leo_reeves2009,12345678
c82c1277-3031-4505-a911-e6cc0f540ea4,Lindsay Pearson,1e51a00a-fa8c-4e90-9434-692d30b13c99,8649 Lawrence Drive,38066199383,female,2009-09-23,current,lindsaypearson@school.com,lindsay_pearson2009,12345678
d31b0f11-e141-417c-9b47-79ddf16f823c,Jon Stanley,1e51a00a-fa8c-4e90-9434-692d30b13c99,"Groton, CT 06340",38066199384,male,2009-09-05,current,jonstanley@school.com,jon_stanley2009,12345678
e93a211d-8ea0-4363-850c-aaf2cb3264df,Allan Payne,bd4a3263-e458-4c8b-93b7-fba6132f34c4,660 S. Logan St.,38066199385,female,2009-08-18,current,allanpayne@school.com,allan_payne2009,12345678
f0b61453-48e2-4ca3-a067-e30a9aab1b5b,Sonja Horton,bd4a3263-e458-4c8b-93b7-fba6132f34c4,"Westland, MI 48185",38066199386,male,2009-07-31,current,sonjahorton@school.com,sonja_horton2009,12345678
5efd40c4-0c1a-48af-83fc-fdfee80e1de2,Ramon Mendez,bd4a3263-e458-4c8b-93b7-fba6132f34c4,9799 Greenrose Dr.,38066199387,female,2009-07-13,current,ramonmendez@school.com,ramon_mendez2009,12345678
9db39e3e-fe5d-48bf-b0a4-bb23983dcf26,Sherman Matthews,bd4a3263-e458-4c8b-93b7-fba6132f34c4,"New Kensington, PA 15068",38066199388,male,2009-06-25,current,shermanmatthews@school.com,sherman_matthews2009,12345678
688e3242-8139-4f4e-b59e-130b07e24a0c,Miriam Alvarez,bd4a3263-e458-4c8b-93b7-fba6132f34c4,694 Gates Street,38066199389,female,2009-06-07,current,miriamalvarez@school.com,miriam_alvarez2009,12345678
251e38ca-a404-49fa-9e84-0252d4829861,Kristin Watkins,bd4a3263-e458-4c8b-93b7-fba6132f34c4,"Mocksville, NC 27028",38066199390,male,2009-05-20,current,kristinwatkins@school.com,kristin_watkins2009,12345678
801a394c-5a8e-4603-b43e-21223ac9cfd2,Alfredo Morton,bd4a3263-e458-4c8b-93b7-fba6132f34c4,78 Riverside Ave.,38066199391,female,2009-05-02,current,alfredomorton@school.com,alfredo_morton2009,12345678
4e602f93-6dad-4ff6-b08e-2b73d93c7903,Hazel Marshall,bd4a3263-e458-4c8b-93b7-fba6132f34c4,"Bel Air, MD 21014",38066199392,male,2009-04-14,current,hazelmarshall@school.com,hazel_marshall2009,12345678
b1bb6544-8066-40f0-b8c6-3c38c0710fac,Charlene Brewer,bd4a3263-e458-4c8b-93b7-fba6132f34c4,957 Carriage Street,38066199393,female,2009-03-27,current,charlenebrewer@school.com,charlene_brewer2009,12345678
feaed796-8621-495a-9073-da1385b1591e,Charles Marsh,54fa6956-c4a0-490b-9adf-f50e7f625ced,"Windsor Mill, MD 21244",38066199394,male,2009-03-09,current,charlesmarsh@school.com,charles_marsh2009,12345678
2961259d-3c53-45e7-8412-1c37c455cfb1,Alyssa Hudson,54fa6956-c4a0-490b-9adf-f50e7f625ced,34 N. Trusel Avenue,38066199395,female,2009-02-19,current,alyssahudson@school.com,alyssa_hudson2009,12345678
badcd886-19ea-4535-8e2f-8914ce488ec2,Camille Hoffman,54fa6956-c4a0-490b-9adf-f50e7f625ced,"Loveland, OH 45140",38066199396,male,2009-02-01,current,camillehoffman@school.com,camille_hoffman2009,12345678
